,Unnamed: 0,policy_id,customer_gender_male,customer_education,incident_type_collision,fraud,num_injuries,policy_liability,customer_gender_female,incident_severity,authorities_contacted_fire,collision_type_front,incident_type_theft,authorities_contacted_none,collision_type_rear,policy_state_or,policy_annual_premium,policy_state_az,incident_type_breakin,collision_type_na,driver_relationship_na,num_witnesses,months_as_customer,policy_state_nv,policy_state_id,incident_hour,incident_month,authorities_contacted_ambulance,driver_relationship_spouse,incident_day,policy_state_ca,driver_relationship_child,total_claim_amount,vehicle_claim,injury_claim,num_claims_past_year,customer_age,auto_year,police_report_available,incident_dow,num_vehicles_involved,num_insurers_past_5_years,collision_type_side,driver_relationship_self,policy_state_wa,policy_deductable,driver_relationship_other,authorities_contacted_police
2677,2677,1645,1,4,1,0,0,1,0,0,0,1,0,1,0,0,3000,1,0,0,0,0,299,0,0,9,1,0,0,4,0,0,21148.0,13848.0,7300.0,0,61,2018,0,4,2,1,0,1,0,750,0,0
2678,2678,1683,0,4,1,0,4,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,2,8,1,0,2,11,0,0,4,0,0,39181.0,27481.0,11700.0,0,48,2014,1,0,3,2,0,1,0,750,0,1
2679,2679,375,1,3,1,0,1,0,0,2,0,0,0,0,0,0,3000,0,0,0,0,2,51,0,0,8,9,0,1,19,1,0,40651.0,26751.0,13900.0,0,24,2015,1,3,3,2,1,0,0,750,0,1
2680,2680,405,1,1,1,0,2,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,155,0,0,16,4,0,0,12,1,0,32858.0,15458.0,17400.0,0,46,2017,0,4,2,1,1,1,0,750,0,1
2681,2681,814,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,1,39,0,0,13,2,0,0,13,1,0,18847.0,7547.0,11300.0,0,33,2017,1,2,2,3,1,1,0,750,0,1
2682,2682,4160,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,1,1,1,0,23,0,0,8,3,0,0,29,1,0,17667.0,16067.0,1600.0,0,29,2020,0,4,1,1,0,0,0,750,0,0
2683,2683,4508,0,3,1,0,2,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,60,0,0,15,1,0,0,23,1,0,54277.0,21277.0,33000.0,0,54,2018,0,2,2,1,0,1,0,750,0,1
2684,2684,2741,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,132,0,0,23,5,0,0,29,0,0,75034.0,12734.0,62300.0,1,32,2014,0,2,1,1,0,0,1,750,0,1
2685,2685,2789,0,3,0,0,0,1,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,113,0,0,8,12,0,0,12,0,0,33050.0,19850.0,13200.0,0,33,2015,0,3,1,1,0,0,1,750,0,1
2686,2686,3302,1,3,1,0,0,2,0,0,0,1,0,1,0,1,3000,0,0,0,0,2,102,0,0,9,8,0,0,13,0,0,25429.0,9429.0,16000.0,1,48,2018,0,1,2,1,0,1,0,750,0,0
2687,2687,3500,0,1,1,0,2,0,1,2,0,1,0,0,0,0,2650,0,0,0,0,3,7,0,0,20,4,0,0,17,1,0,38118.0,25918.0,12200.0,0,18,2011,1,2,4,4,0,1,0,750,0,1
2688,2688,448,1,4,1,0,0,3,0,1,0,1,0,0,0,0,3000,1,0,0,0,2,53,0,0,18,11,0,0,15,0,0,30104.0,9904.0,20200.0,0,28,2012,1,4,2,1,0,1,0,750,0,1
2689,2689,3908,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2650,0,1,1,1,0,151,0,0,10,12,0,0,24,1,0,17935.0,11235.0,6700.0,0,38,2018,0,1,1,1,0,0,0,750,0,1
2690,2690,743,0,4,1,0,0,2,1,0,0,1,0,1,0,0,3000,0,0,0,0,1,185,0,0,8,9,0,0,3,1,0,11675.0,10675.0,1000.0,0,59,2016,0,1,2,1,0,1,0,750,0,0
2691,2691,2332,1,3,1,0,0,3,0,2,0,0,0,0,1,0,3000,0,0,0,0,0,89,0,0,23,9,1,0,12,1,0,112617.0,31517.0,81100.0,0,33,2017,0,3,1,1,0,1,0,750,0,0
2692,2692,4081,0,1,1,0,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,57,0,0,11,4,0,0,4,0,1,18076.0,12476.0,5600.0,0,36,2013,0,3,2,2,0,0,1,750,0,0
2693,2693,2386,1,3,1,0,1,0,0,2,1,1,0,0,0,0,3000,0,0,0,0,1,25,0,0,12,11,0,0,26,1,0,46382.0,41582.0,4800.0,0,58,2019,0,1,2,3,0,1,0,750,0,0
2694,2694,4207,0,1,1,0,4,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,18,0,0,0,9,0,0,20,1,0,43310.0,35310.0,8000.0,0,54,2018,1,4,3,5,0,0,0,750,1,1
2695,2695,4504,1,1,1,0,1,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,1,188,0,0,8,1,0,1,7,1,0,35954.0,20354.0,15600.0,0,59,2020,0,0,2,1,0,0,0,750,0,1
2696,2696,2860,0,1,1,0,0,0,1,1,0,0,0,0,1,0,3000,0,0,0,0,2,126,0,0,3,5,0,0,16,1,0,35042.0,17242.0,17800.0,0,43,2019,1,3,3,1,0,1,0,750,0,1
2697,2697,1364,1,4,1,0,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,119,0,0,6,2,0,0,10,1,0,29483.0,11583.0,17900.0,0,64,2014,0,6,2,1,0,1,0,750,0,0
2698,2698,3022,0,3,1,0,0,0,1,0,0,1,0,0,0,0,2700,0,0,0,0,3,12,0,0,14,2,0,0,18,1,0,16291.0,10691.0,5600.0,0,26,2019,1,0,3,2,0,1,0,750,0,1
2699,2699,3067,1,3,1,0,0,3,0,0,0,0,0,0,1,0,2700,0,0,0,0,2,120,0,0,9,5,0,0,24,0,1,24529.0,12829.0,11700.0,0,60,2016,1,4,3,1,0,0,1,750,0,1
2700,2700,1509,0,3,1,0,2,1,1,2,1,0,0,0,0,0,3000,0,0,0,0,0,139,0,0,17,8,0,0,25,1,0,38691.0,31491.0,7200.0,0,62,2016,0,6,2,1,1,1,0,750,0,0
2701,2701,1515,0,3,1,0,1,2,0,1,0,0,0,0,1,0,3000,0,0,0,0,1,16,0,0,7,11,0,0,18,1,0,26280.0,11980.0,14300.0,0,41,2011,1,0,2,3,0,1,0,750,0,1
2702,2702,153,1,1,1,0,1,2,0,2,0,1,0,0,0,1,3000,0,0,0,0,1,127,0,0,12,10,0,0,8,0,0,35334.0,32734.0,2600.0,0,58,2016,1,1,3,1,0,1,0,750,0,1
2703,2703,3733,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3000,0,1,1,1,0,73,0,0,5,11,0,0,3,0,0,25497.0,6597.0,18900.0,0,33,2015,0,6,1,1,0,0,0,750,0,1
2704,2704,2050,0,1,1,0,1,0,0,1,0,1,0,0,0,0,2800,0,0,0,0,0,79,0,0,9,10,0,0,28,1,0,26072.0,18072.0,8000.0,0,27,2018,0,0,2,1,0,1,0,750,0,1
2705,2705,4278,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2450,0,1,1,1,0,147,0,0,15,2,0,0,26,1,0,12166.0,6366.0,5800.0,0,50,2013,0,1,1,1,0,0,0,750,0,1
2706,2706,2679,1,3,1,0,3,0,0,1,0,1,0,0,0,0,2950,0,0,0,0,0,137,0,0,18,6,0,0,28,1,0,53736.0,15636.0,38100.0,0,58,2018,1,4,2,1,0,1,0,750,0,1
2707,2707,1209,0,3,0,0,0,2,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,83,0,0,1,10,0,0,16,0,0,30704.0,17604.0,13100.0,0,63,2019,0,2,1,1,0,0,1,750,0,1
2708,2708,2838,1,4,1,0,3,1,0,2,0,0,0,0,0,0,3000,0,0,0,0,2,73,0,0,8,10,0,1,21,1,0,133735.0,38035.0,95700.0,0,38,2017,1,0,3,1,1,0,0,750,0,1
2709,2709,2871,1,3,1,0,1,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,88,0,0,16,2,0,0,12,1,0,91401.0,34601.0,56800.0,0,25,2018,1,1,3,1,0,0,0,750,1,1
2710,2710,1303,1,3,1,0,0,1,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,29,0,0,7,5,0,0,3,1,0,28941.0,16741.0,12200.0,0,46,2020,0,4,2,2,0,1,0,750,0,0
2711,2711,3059,0,2,1,0,1,2,1,0,0,0,0,0,1,0,3000,0,0,0,0,0,119,0,0,8,8,0,0,1,0,0,31447.0,11347.0,20100.0,1,35,2014,1,3,3,1,0,1,1,750,0,1
2712,2712,3183,0,3,1,0,0,0,1,1,0,0,0,0,0,0,3000,0,0,0,0,2,123,0,0,17,4,0,0,19,1,0,53435.0,17635.0,35800.0,0,52,2020,1,4,3,1,1,1,0,750,0,1
2713,2713,47,1,3,1,0,2,0,0,1,0,0,0,0,1,0,2650,1,0,0,0,0,167,0,0,2,1,0,0,22,0,0,168653.0,15053.0,153600.0,0,51,2007,0,1,2,1,0,1,0,750,0,1
2714,2714,226,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,37,0,0,13,11,0,0,3,1,0,22445.0,9845.0,12600.0,0,24,2011,0,6,1,1,0,0,0,750,0,1
2715,2715,2117,1,3,1,0,0,0,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,21,0,0,12,2,0,0,5,1,0,20181.0,9581.0,10600.0,0,28,2020,0,1,2,3,0,1,0,750,0,0
2716,2716,532,0,2,1,0,1,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,209,0,0,13,12,0,0,13,1,0,42953.0,3153.0,39800.0,0,67,2014,0,4,2,1,0,0,0,750,1,0
2717,2717,2220,0,1,1,0,1,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,48,0,0,8,12,0,1,12,1,0,42084.0,31584.0,10500.0,0,37,2013,1,3,2,2,0,0,0,750,0,1
2718,2718,2247,0,1,1,0,0,2,1,1,0,0,0,0,1,0,3000,0,0,0,0,1,14,0,0,10,7,0,0,25,1,0,78610.0,15610.0,63000.0,0,21,2016,1,3,3,1,0,1,0,750,0,1
2719,2719,892,0,4,1,0,0,0,1,1,0,1,0,0,0,0,2500,1,0,0,0,1,123,0,0,19,12,0,0,1,0,0,24882.0,17182.0,7700.0,0,45,2015,0,6,2,1,0,0,0,750,1,1
2720,2720,2506,0,3,1,0,0,2,1,1,0,0,0,0,0,0,3000,0,0,0,0,2,63,1,0,15,9,0,0,25,0,0,26827.0,18527.0,8300.0,0,42,2017,1,2,2,1,1,1,0,750,0,1
2721,2721,4621,0,3,1,0,1,1,0,0,0,1,0,1,0,0,2600,0,0,0,0,2,23,0,0,15,10,0,0,19,1,0,7102.0,3702.0,3400.0,0,26,2012,0,5,2,1,0,1,0,750,0,0
2722,2722,4799,0,3,1,0,0,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,120,0,0,21,9,0,0,18,1,0,48356.0,11156.0,37200.0,0,50,2017,0,2,2,1,0,1,0,750,0,1
2723,2723,1536,0,3,1,0,1,0,1,1,0,1,0,0,0,0,2950,0,0,0,0,1,18,0,0,17,4,0,1,29,1,0,53328.0,25728.0,27600.0,0,28,2020,0,0,2,2,0,0,0,750,0,1
2724,2724,3166,0,4,1,0,2,0,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,61,0,0,19,1,0,0,25,1,0,53484.0,38384.0,15100.0,0,49,2018,1,4,4,1,0,1,0,750,0,1
2725,2725,1619,0,4,1,0,1,2,0,2,0,0,0,0,1,0,2900,1,0,0,0,0,78,0,0,15,4,0,0,10,0,0,67528.0,29328.0,38200.0,0,59,2015,1,2,3,1,0,1,0,750,0,1
2726,2726,1625,1,1,1,0,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,100,0,0,5,9,0,0,2,1,0,21285.0,5885.0,15400.0,0,68,2014,0,0,1,1,0,1,0,750,0,0
2727,2727,159,0,3,1,0,0,2,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,242,0,0,10,12,0,0,7,0,0,59396.0,30796.0,28600.0,0,48,2014,1,5,3,1,0,1,1,750,0,1
2728,2728,3587,1,4,1,0,0,1,0,1,0,0,0,0,1,0,2750,0,0,0,0,0,34,0,0,5,9,0,0,20,1,0,32743.0,17443.0,15300.0,0,42,2018,1,4,2,1,0,1,0,750,0,1
2729,2729,1966,1,1,1,0,1,2,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,5,0,0,6,10,0,0,9,1,0,43860.0,36260.0,7600.0,0,18,2019,0,2,2,5,0,0,0,750,1,1
2730,2730,3759,1,1,1,0,4,1,0,2,0,0,0,0,1,0,3000,0,0,0,0,2,19,0,0,13,10,0,0,30,1,0,34032.0,31032.0,3000.0,0,37,2015,1,2,3,5,0,1,0,750,0,1
2731,2731,585,0,3,1,0,0,0,1,0,0,1,0,1,0,0,3000,1,0,0,0,0,85,0,0,19,3,0,0,25,0,0,111017.0,9717.0,101300.0,1,66,2014,0,0,2,1,0,1,0,750,0,0
2732,2732,3931,1,3,1,1,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,91,0,0,17,5,0,0,1,1,0,38608.0,8608.0,30000.0,0,39,2014,0,2,1,1,0,1,0,750,0,0
2733,2733,918,0,3,1,0,0,1,1,0,0,0,0,0,1,0,3000,0,0,0,0,0,23,0,0,18,6,0,1,12,0,0,10270.0,5670.0,4600.0,0,21,2012,1,2,2,4,0,0,1,750,0,1
2734,2734,1001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,97,0,0,17,10,0,0,7,1,0,22949.0,11649.0,11300.0,1,42,2017,0,0,1,1,0,0,0,750,0,1
2735,2735,4688,1,3,1,0,1,2,0,2,0,0,0,0,1,0,3000,0,0,0,0,1,29,0,0,8,12,0,0,2,1,0,35166.0,27866.0,7300.0,0,31,2015,1,0,3,2,0,0,0,750,1,1
2736,2736,4826,0,1,1,0,1,0,1,0,0,1,0,1,0,0,3000,1,0,0,0,0,40,0,0,11,10,0,0,24,0,0,40477.0,15077.0,25400.0,0,22,2020,0,3,2,1,0,1,0,750,0,0
2737,2737,237,0,3,1,0,0,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,384,0,0,14,5,0,0,26,0,0,41599.0,20799.0,20800.0,0,50,2019,0,6,2,1,0,1,1,750,0,1
2738,2738,330,0,3,1,0,1,0,1,1,0,0,0,0,1,0,3000,1,0,0,0,0,127,0,0,12,2,0,0,13,0,0,25706.0,7506.0,18200.0,0,54,2012,0,2,1,1,0,1,0,750,0,1
2739,2739,446,0,2,1,0,0,3,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,30,0,0,19,12,0,0,21,0,0,20927.0,8427.0,12500.0,0,21,2019,0,5,1,3,0,1,1,750,0,0
2740,2740,3995,1,3,1,0,1,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,177,0,0,17,2,0,0,8,0,0,22075.0,10475.0,11600.0,0,33,2014,0,4,2,1,0,0,1,750,1,0
2741,2741,2307,0,4,0,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,276,0,0,9,6,0,0,26,1,0,34603.0,13503.0,21100.0,0,60,2014,0,2,1,1,0,0,0,750,0,1
2742,2742,4421,0,3,1,0,0,2,0,2,0,0,0,0,1,0,2700,0,0,0,0,1,92,0,0,19,9,0,0,27,1,0,89156.0,28656.0,60500.0,0,34,2014,0,4,2,1,0,1,0,750,0,1
2743,2743,2735,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,2,42,0,0,12,1,0,0,14,1,0,31928.0,15828.0,16100.0,0,58,2017,1,0,3,2,1,1,0,750,0,1
2744,2744,4811,1,4,1,0,1,2,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,164,0,0,4,4,0,0,22,1,0,32133.0,18833.0,13300.0,0,43,2011,1,0,3,1,0,1,0,750,0,1
2745,2745,4830,1,3,1,0,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,47,0,0,23,1,0,0,16,0,0,26497.0,15697.0,10800.0,0,46,2019,0,2,2,3,0,1,1,750,0,1
2746,2746,4843,1,4,1,0,0,2,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,215,1,0,2,6,0,0,11,0,0,12892.0,9292.0,3600.0,0,59,2017,0,1,1,1,0,0,0,750,1,0
2747,2747,4852,1,4,1,0,0,3,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,90,0,0,6,11,0,0,19,1,0,33848.0,21048.0,12800.0,0,60,2019,0,1,2,1,0,1,0,750,0,1
2748,2748,4940,1,1,1,0,3,3,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,185,0,0,7,11,0,0,4,1,0,46200.0,15700.0,30500.0,0,39,2011,1,0,3,1,0,1,0,750,0,1
2749,2749,1834,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2950,0,1,1,1,0,77,0,1,15,12,0,0,1,0,0,34349.0,17349.0,17000.0,0,46,2017,0,6,1,1,0,0,0,750,0,1
2750,2750,327,0,3,1,0,1,3,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,206,0,0,7,4,0,1,18,1,0,44018.0,28118.0,15900.0,0,63,2015,1,3,3,1,0,0,0,750,0,1
2751,2751,2078,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3000,0,0,0,0,3,8,0,0,17,3,0,0,11,1,0,28197.0,18397.0,9800.0,0,19,2019,1,0,2,4,0,1,0,750,0,1
2752,2752,3826,1,1,1,0,0,1,0,0,0,1,0,1,0,0,3000,1,0,0,0,1,180,0,0,16,11,0,0,28,0,0,15362.0,5862.0,9500.0,0,49,2016,0,3,2,1,0,1,0,750,0,0
2753,2753,2188,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3000,1,1,1,1,0,38,0,0,4,1,0,0,2,0,0,25209.0,7509.0,17700.0,0,30,2019,0,2,1,2,0,0,0,750,0,0
2754,2754,2190,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,69,0,0,10,2,0,0,26,1,0,14187.0,11187.0,3000.0,0,49,2017,0,1,1,1,0,0,0,750,0,1
2755,2755,605,0,1,1,0,0,3,0,1,0,0,0,0,0,1,3000,0,0,0,0,0,224,0,0,3,7,0,0,15,0,0,8700.0,6600.0,2100.0,0,64,2012,1,0,2,1,1,1,0,750,0,1
2756,2756,844,0,3,1,0,0,3,1,1,0,0,0,0,1,0,3000,0,0,0,0,1,177,0,0,6,4,0,0,1,0,0,17434.0,5834.0,11600.0,0,34,2010,0,0,2,1,0,1,1,750,0,1
2757,2757,4220,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2700,0,0,0,0,3,24,0,0,11,8,0,0,20,1,0,26079.0,15679.0,10400.0,0,41,2016,0,1,2,4,0,1,0,750,0,0
2758,2758,2461,0,4,0,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,80,0,0,7,1,0,0,2,1,0,35079.0,23479.0,11600.0,1,66,2018,0,2,1,1,0,0,0,750,0,1
2759,2759,4485,1,1,1,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,205,0,0,12,11,0,0,22,1,1,17991.0,15491.0,2500.0,0,53,2017,0,4,1,1,0,0,0,750,0,0
2760,2760,4591,1,3,1,0,0,3,0,1,0,0,0,0,0,0,3000,1,0,0,0,0,26,0,0,7,3,1,0,15,0,1,39153.0,20553.0,18600.0,0,41,2019,0,4,2,2,1,0,0,750,0,0
2761,2761,2910,1,3,1,0,0,0,0,1,0,0,0,0,0,0,3000,0,0,0,0,1,135,0,0,12,7,0,0,9,1,0,37009.0,22909.0,14100.0,0,50,2018,1,1,2,1,1,1,0,750,0,1
2762,2762,1373,1,2,1,0,0,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,114,0,0,5,8,0,1,12,1,0,42405.0,35505.0,6900.0,0,48,2017,1,0,3,1,0,0,0,750,0,1
2763,2763,3146,0,1,1,0,2,0,0,2,0,0,0,0,1,0,3000,0,0,0,0,2,4,0,0,20,1,0,0,29,1,1,19626.0,17126.0,2500.0,0,22,2008,0,1,2,5,0,0,0,750,0,1
2764,2764,3289,1,1,0,0,0,2,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,167,0,0,9,5,0,0,29,1,0,66879.0,16979.0,49900.0,0,48,2016,0,2,1,1,0,0,0,750,0,1
2765,2765,2240,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,187,0,0,6,7,0,0,22,1,0,36642.0,5042.0,31600.0,0,61,2015,0,0,1,1,0,0,0,750,0,1
2766,2766,662,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2950,0,1,1,1,0,25,0,0,9,9,0,0,5,1,0,17131.0,10931.0,6200.0,0,48,2018,0,3,1,3,0,0,0,750,0,1
2767,2767,800,1,1,1,0,0,2,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,38,0,0,9,4,0,0,22,1,1,32862.0,13862.0,19000.0,0,53,2019,0,0,1,1,0,0,0,750,0,0
2768,2768,824,1,3,0,0,0,1,0,1,0,0,1,0,0,0,2950,0,0,1,1,0,79,0,0,8,11,0,0,10,0,0,151193.0,17193.0,134000.0,0,33,2019,0,6,1,1,0,0,1,750,0,1
2769,2769,2406,1,2,1,0,0,3,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,101,0,0,10,2,0,0,8,0,0,27356.0,10156.0,17200.0,0,39,2017,0,4,1,1,0,1,1,750,0,0
2770,2770,2552,1,1,1,1,0,2,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,270,0,0,14,12,0,0,30,1,0,22546.0,10146.0,12400.0,0,65,2013,0,0,2,1,1,0,0,750,1,0
2771,2771,2601,0,2,1,0,0,1,1,0,0,0,0,1,1,0,2650,0,0,0,0,0,68,0,0,22,8,0,0,24,1,0,13592.0,6192.0,7400.0,0,34,2016,0,5,1,1,0,1,0,750,0,0
2772,2772,4368,0,1,1,0,0,0,1,0,0,1,0,1,0,0,2900,0,0,0,0,0,30,0,0,3,11,0,0,29,1,0,55095.0,6595.0,48500.0,0,59,2011,0,4,2,3,0,1,0,750,0,0
2773,2773,1115,1,2,1,0,0,3,0,0,0,1,0,1,0,1,3000,0,0,0,0,0,81,0,0,11,2,0,0,18,0,0,28843.0,9843.0,19000.0,0,26,2016,0,0,1,1,0,1,0,750,0,0
2774,2774,2810,0,3,1,0,1,3,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,30,0,0,0,3,0,1,24,1,0,44386.0,16086.0,28300.0,0,21,2016,0,6,2,1,0,0,0,750,0,1
2775,2775,1376,1,3,1,0,0,1,0,1,0,1,0,0,0,0,2850,0,0,0,0,1,126,0,0,4,11,0,0,23,0,0,15171.0,6771.0,8400.0,0,56,2013,1,5,2,1,0,1,1,750,0,1
2776,2776,3316,1,1,1,0,0,1,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,291,0,0,22,9,0,0,4,0,0,71675.0,13675.0,58000.0,0,55,2017,0,2,1,1,1,1,1,750,0,0
2777,2777,1669,1,3,1,1,0,1,0,2,1,1,0,0,0,0,3000,0,0,0,0,0,7,0,0,11,12,0,0,17,1,0,37145.0,25445.0,11700.0,0,28,2014,0,1,2,5,0,1,0,750,0,0
2778,2778,579,1,1,1,0,0,2,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,4,0,0,16,7,0,0,30,1,0,14354.0,7254.0,7100.0,0,18,2020,0,1,2,1,0,1,0,750,0,0
2779,2779,2335,0,3,0,0,0,2,1,0,0,0,0,0,0,0,2400,1,1,1,1,0,170,0,0,12,9,0,0,16,0,0,12201.0,6801.0,5400.0,0,48,2007,0,0,1,1,0,0,0,750,0,1
2780,2780,2417,0,1,1,0,0,3,0,1,0,0,0,0,1,0,2500,0,0,0,0,2,139,0,0,10,7,0,0,23,1,0,60774.0,13674.0,47100.0,0,60,2012,0,1,2,1,0,1,0,750,0,1
2781,2781,22,1,3,1,0,0,1,0,1,0,1,0,0,0,0,3000,1,0,0,0,0,55,0,0,12,1,1,0,20,0,0,54570.0,18470.0,36100.0,0,32,2019,0,6,1,2,0,1,0,750,0,0
2782,2782,3350,0,2,1,0,0,0,1,1,0,1,0,0,0,0,3000,1,0,0,0,0,60,0,0,4,1,0,1,1,0,0,14892.0,13592.0,1300.0,0,37,2013,1,1,2,1,0,0,0,750,0,1
2783,2783,186,0,1,1,0,0,0,1,0,0,1,0,1,0,0,3000,1,0,0,0,0,107,0,0,16,10,0,0,20,0,0,11820.0,8620.0,3200.0,0,35,2016,0,6,1,1,0,1,0,750,0,0
2784,2784,665,0,3,1,0,3,0,1,2,0,0,0,0,1,0,3000,0,0,0,0,0,22,0,0,17,10,0,0,2,1,0,61753.0,27653.0,34100.0,0,26,2017,1,2,3,1,0,1,0,750,0,1
2785,2785,4156,0,3,0,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,5,0,0,7,7,0,0,31,1,0,24720.0,15120.0,9600.0,0,42,2018,0,2,1,2,0,0,0,750,0,1
2786,2786,916,1,2,1,0,0,0,0,0,0,0,0,1,1,0,3000,1,0,0,0,0,463,0,0,15,3,0,0,5,0,0,97631.0,3231.0,94400.0,0,57,2014,0,1,2,1,0,1,0,750,0,0
2787,2787,1098,0,2,0,0,0,1,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,160,0,0,7,10,0,0,16,0,0,62455.0,17155.0,45300.0,0,40,2015,0,2,1,1,0,0,1,750,0,1
2788,2788,4520,1,1,1,0,0,2,0,1,0,0,0,0,1,0,3000,1,0,0,0,2,57,0,0,11,12,0,1,12,0,0,50334.0,12934.0,37400.0,0,42,2015,1,3,2,1,0,0,0,750,0,1
2789,2789,1281,0,1,1,0,3,3,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,196,1,0,13,5,0,0,8,0,1,19364.0,16264.0,3100.0,0,48,2018,1,2,2,1,0,0,0,750,0,1
2790,2790,2900,1,3,1,0,1,2,0,2,0,1,0,0,0,0,2800,0,0,0,0,2,6,0,0,9,4,0,1,12,1,0,38944.0,31044.0,7900.0,0,45,2014,0,4,2,2,0,0,0,750,0,1
2791,2791,4896,0,3,1,0,0,2,1,0,0,0,0,0,0,1,3000,0,0,0,0,0,129,0,0,18,11,0,0,22,0,1,21336.0,8736.0,12600.0,0,38,2017,0,4,2,1,1,0,0,750,0,1
2792,2792,1626,0,3,0,0,0,3,1,0,0,0,0,0,0,1,2500,0,1,1,1,1,102,0,0,10,5,0,0,1,0,0,38034.0,18334.0,19700.0,0,58,2016,0,2,1,1,0,0,0,750,0,1
2793,2793,1672,1,3,1,0,1,2,0,2,0,0,0,0,0,0,3000,1,0,0,0,1,60,0,0,8,11,0,0,20,0,0,58455.0,40855.0,17600.0,2,44,2017,1,2,3,1,1,1,0,750,0,1
2794,2794,3365,0,2,1,0,4,2,1,2,0,0,0,0,0,0,3000,0,0,0,0,5,78,0,0,19,12,0,0,13,0,0,51933.0,39033.0,12900.0,0,69,2020,1,4,4,1,1,1,1,750,0,1
2795,2795,85,1,3,1,0,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,2,61,0,0,15,6,0,0,29,1,0,19971.0,14371.0,5600.0,0,41,2020,0,5,2,1,0,1,0,750,0,0
2796,2796,3885,0,4,1,0,0,1,1,0,0,0,0,1,0,0,2900,0,0,0,0,0,97,0,0,21,1,0,0,4,1,0,159193.0,20693.0,138500.0,0,31,2016,0,4,2,1,1,1,0,750,0,0
2797,2797,550,1,3,0,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,113,0,0,10,1,0,0,16,1,0,218643.0,16843.0,201800.0,0,37,2020,0,2,1,1,0,0,0,750,0,1
